user_id,nama,kota,paket_langganan
U07657,Pelanggan_7657,Bandung,Basic
U07658,Pelanggan_7658,Jakarta,Basic
U07659,Pelanggan_7659,Bandung,Pro
U07660,Pelanggan_7660,Bandung,Pro
U07661,Pelanggan_7661,Bandung,Pro
U07662,Pelanggan_7662,Jakarta,Premium
U07663,Pelanggan_7663,Makassar,Basic
U07664,Pelanggan_7664,Bandung,Premium
U07665,Pelanggan_7665,Surabaya,Pro
U07666,Pelanggan_7666,Jakarta,Pro
U07667,Pelanggan_7667,Surabaya,Premium
U07668,Pelanggan_7668,Jakarta,Pro
U07669,Pelanggan_7669,Bandung,Pro
U07670,Pelanggan_7670,Bandung,Premium
U07671,Pelanggan_7671,Bandung,Pro
U07672,Pelanggan_7672,Jakarta,Basic
U07673,Pelanggan_7673,Makassar,Pro
U07674,Pelanggan_7674,Jakarta,Pro
U07675,Pelanggan_7675,Makassar,Pro
U07676,Pelanggan_7676,Surabaya,Premium
U07677,Pelanggan_7677,Jakarta,Pro
U07678,Pelanggan_7678,Surabaya,Pro
U07679,Pelanggan_7679,Bandung,Premium
U07680,Pelanggan_7680,Makassar,Basic
U07681,Pelanggan_7681,Bandung,Basic
U07682,Pelanggan_7682,Bandung,Pro
U07683,Pelanggan_7683,Medan,Basic
U07684,Pelanggan_7684,Bandung,Premium
U07685,Pelanggan_7685,Jakarta,Pro
U07686,Pelanggan_7686,Surabaya,Premium
U07687,Pelanggan_7687,Medan,Premium
U07688,Pelanggan_7688,Surabaya,Basic
U07689,Pelanggan_7689,Bandung,Premium
U07690,Pelanggan_7690,Bandung,Premium
U07691,Pelanggan_7691,Bandung,Premium
U07692,Pelanggan_7692,Jakarta,Premium
U07693,Pelanggan_7693,Bandung,Basic
U07694,Pelanggan_7694,Medan,Pro
U07695,Pelanggan_7695,Makassar,Pro
U07696,Pelanggan_7696,Surabaya,Pro
U07697,Pelanggan_7697,Bandung,Basic
U07698,Pelanggan_7698,Bandung,Premium
U07699,Pelanggan_7699,Jakarta,Basic
U07700,Pelanggan_7700,Makassar,Pro
U07701,Pelanggan_7701,Jakarta,Basic
U07702,Pelanggan_7702,Medan,Pro
U07703,Pelanggan_7703,Medan,Basic
U07704,Pelanggan_7704,Makassar,Premium
U07705,Pelanggan_7705,Surabaya,Premium
U07706,Pelanggan_7706,Bandung,Premium
U07707,Pelanggan_7707,Jakarta,Basic
U07708,Pelanggan_7708,Jakarta,Pro
U07709,Pelanggan_7709,Makassar,Basic
U07710,Pelanggan_7710,Surabaya,Basic
U07711,Pelanggan_7711,Makassar,Basic
U07712,Pelanggan_7712,Jakarta,Premium
U07713,Pelanggan_7713,Jakarta,Premium
U07714,Pelanggan_7714,Jakarta,Premium
U07715,Pelanggan_7715,Jakarta,Pro
U07716,Pelanggan_7716,Medan,Premium
U07717,Pelanggan_7717,Medan,Premium
U07718,Pelanggan_7718,Surabaya,Pro
U07719,Pelanggan_7719,Bandung,Premium
U07720,Pelanggan_7720,Jakarta,Pro
U07721,Pelanggan_7721,Jakarta,Premium
U07722,Pelanggan_7722,Bandung,Basic
U07723,Pelanggan_7723,Makassar,Basic
U07724,Pelanggan_7724,Medan,Basic
U07725,Pelanggan_7725,Bandung,Pro
U07726,Pelanggan_7726,Makassar,Premium
U07727,Pelanggan_7727,Jakarta,Basic
U07728,Pelanggan_7728,Jakarta,Basic
U07729,Pelanggan_7729,Medan,Basic
U07730,Pelanggan_7730,Makassar,Premium
U07731,Pelanggan_7731,Makassar,Premium
U07732,Pelanggan_7732,Surabaya,Premium
U07733,Pelanggan_7733,Jakarta,Basic
U07734,Pelanggan_7734,Makassar,Pro
U07735,Pelanggan_7735,Medan,Premium
U07736,Pelanggan_7736,Medan,Basic
U07737,Pelanggan_7737,Jakarta,Pro
U07738,Pelanggan_7738,Bandung,Premium
U07739,Pelanggan_7739,Surabaya,Premium
U07740,Pelanggan_7740,Surabaya,Pro
U07741,Pelanggan_7741,Surabaya,Basic
U07742,Pelanggan_7742,Medan,Basic
U07743,Pelanggan_7743,Makassar,Pro
U07744,Pelanggan_7744,Medan,Pro
U07745,Pelanggan_7745,Bandung,Pro
U07746,Pelanggan_7746,Makassar,Pro
U07747,Pelanggan_7747,Surabaya,Premium
U07748,Pelanggan_7748,Jakarta,Pro
U07749,Pelanggan_7749,Jakarta,Premium
U07750,Pelanggan_7750,Jakarta,Premium
U07751,Pelanggan_7751,Surabaya,Premium
U07752,Pelanggan_7752,Medan,Premium
U07753,Pelanggan_7753,Medan,Premium
U07754,Pelanggan_7754,Makassar,Basic
U07755,Pelanggan_7755,Bandung,Basic
U07756,Pelanggan_7756,Surabaya,Premium
U07757,Pelanggan_7757,Bandung,Premium
U07758,Pelanggan_7758,Bandung,Basic
U07759,Pelanggan_7759,Surabaya,Basic
U07760,Pelanggan_7760,Jakarta,Basic
U07761,Pelanggan_7761,Surabaya,Basic
U07762,Pelanggan_7762,Medan,Basic
U07763,Pelanggan_7763,Makassar,Pro
U07764,Pelanggan_7764,Jakarta,Premium
U07765,Pelanggan_7765,Bandung,Basic
U07766,Pelanggan_7766,Bandung,Basic
U07767,Pelanggan_7767,Jakarta,Pro
U07768,Pelanggan_7768,Bandung,Pro
U07769,Pelanggan_7769,Makassar,Pro
U07770,Pelanggan_7770,Jakarta,Basic
U07771,Pelanggan_7771,Bandung,Basic
U07772,Pelanggan_7772,Makassar,Basic
U07773,Pelanggan_7773,Medan,Pro
U07774,Pelanggan_7774,Surabaya,Pro
U07775,Pelanggan_7775,Bandung,Pro
U07776,Pelanggan_7776,Makassar,Pro
U07777,Pelanggan_7777,Medan,Basic
U07778,Pelanggan_7778,Medan,Premium
U07779,Pelanggan_7779,Makassar,Basic
U07780,Pelanggan_7780,Makassar,Basic
U07781,Pelanggan_7781,Surabaya,Basic
U07782,Pelanggan_7782,Medan,Premium
U07783,Pelanggan_7783,Makassar,Pro
U07784,Pelanggan_7784,Bandung,Pro
U07785,Pelanggan_7785,Jakarta,Premium
U07786,Pelanggan_7786,Jakarta,Pro
U07787,Pelanggan_7787,Bandung,Pro
U07788,Pelanggan_7788,Makassar,Basic
U07789,Pelanggan_7789,Surabaya,Pro
U07790,Pelanggan_7790,Jakarta,Premium
U07791,Pelanggan_7791,Bandung,Basic
U07792,Pelanggan_7792,Makassar,Pro
U07793,Pelanggan_7793,Surabaya,Basic
U07794,Pelanggan_7794,Jakarta,Basic
U07795,Pelanggan_7795,Makassar,Pro
U07796,Pelanggan_7796,Makassar,Pro
U07797,Pelanggan_7797,Surabaya,Basic
U07798,Pelanggan_7798,Jakarta,Basic
U07799,Pelanggan_7799,Medan,Premium
U07800,Pelanggan_7800,Makassar,Pro
U07801,Pelanggan_7801,Surabaya,Premium
U07802,Pelanggan_7802,Medan,Basic
U07803,Pelanggan_7803,Bandung,Premium
U07804,Pelanggan_7804,Makassar,Premium
U07805,Pelanggan_7805,Surabaya,Premium
U07806,Pelanggan_7806,Jakarta,Basic
U07807,Pelanggan_7807,Makassar,Basic
U07808,Pelanggan_7808,Bandung,Premium
U07809,Pelanggan_7809,Bandung,Pro
U07810,Pelanggan_7810,Makassar,Premium
U07811,Pelanggan_7811,Jakarta,Premium
U07812,Pelanggan_7812,Makassar,Premium
U07813,Pelanggan_7813,Medan,Basic
U07814,Pelanggan_7814,Jakarta,Pro
U07815,Pelanggan_7815,Surabaya,Basic
U07816,Pelanggan_7816,Surabaya,Premium
U07817,Pelanggan_7817,Medan,Pro
U07818,Pelanggan_7818,Bandung,Pro
U07819,Pelanggan_7819,Makassar,Premium
U07820,Pelanggan_7820,Jakarta,Pro
U07821,Pelanggan_7821,Jakarta,Premium
U07822,Pelanggan_7822,Medan,Pro
U07823,Pelanggan_7823,Bandung,Pro
U07824,Pelanggan_7824,Jakarta,Basic
U07825,Pelanggan_7825,Medan,Pro
U07826,Pelanggan_7826,Medan,Premium
U07827,Pelanggan_7827,Bandung,Premium
U07828,Pelanggan_7828,Makassar,Basic
U07829,Pelanggan_7829,Jakarta,Premium
U07830,Pelanggan_7830,Makassar,Premium
U07831,Pelanggan_7831,Surabaya,Basic
U07832,Pelanggan_7832,Surabaya,Premium
U07833,Pelanggan_7833,Surabaya,Premium
U07834,Pelanggan_7834,Jakarta,Pro
U07835,Pelanggan_7835,Makassar,Premium
U07836,Pelanggan_7836,Medan,Basic
U07837,Pelanggan_7837,Medan,Premium
U07838,Pelanggan_7838,Medan,Premium
U07839,Pelanggan_7839,Bandung,Premium
U07840,Pelanggan_7840,Surabaya,Premium
U07841,Pelanggan_7841,Jakarta,Basic
U07842,Pelanggan_7842,Surabaya,Premium
U07843,Pelanggan_7843,Medan,Premium
U07844,Pelanggan_7844,Medan,Pro
U07845,Pelanggan_7845,Jakarta,Basic
U07846,Pelanggan_7846,Bandung,Premium
U07847,Pelanggan_7847,Bandung,Pro
U07848,Pelanggan_7848,Surabaya,Premium
U07849,Pelanggan_7849,Makassar,Pro
U07850,Pelanggan_7850,Jakarta,Pro
U07851,Pelanggan_7851,Jakarta,Premium
U07852,Pelanggan_7852,Surabaya,Pro
U07853,Pelanggan_7853,Bandung,Premium
U07854,Pelanggan_7854,Makassar,Pro
U07855,Pelanggan_7855,Makassar,Basic
U07856,Pelanggan_7856,Jakarta,Pro
U07857,Pelanggan_7857,Bandung,Pro
U07858,Pelanggan_7858,Bandung,Basic
U07859,Pelanggan_7859,Jakarta,Basic
U07860,Pelanggan_7860,Surabaya,Premium
U07861,Pelanggan_7861,Surabaya,Premium
U07862,Pelanggan_7862,Surabaya,Pro
U07863,Pelanggan_7863,Surabaya,Pro
U07864,Pelanggan_7864,Bandung,Basic
U07865,Pelanggan_7865,Makassar,Basic
U07866,Pelanggan_7866,Medan,Pro
U07867,Pelanggan_7867,Bandung,Pro
U07868,Pelanggan_7868,Bandung,Pro
U07869,Pelanggan_7869,Makassar,Pro
U07870,Pelanggan_7870,Jakarta,Premium
U07871,Pelanggan_7871,Surabaya,Premium
U07872,Pelanggan_7872,Jakarta,Basic
U07873,Pelanggan_7873,Makassar,Premium
U07874,Pelanggan_7874,Makassar,Basic
U07875,Pelanggan_7875,Jakarta,Basic
U07876,Pelanggan_7876,Medan,Basic
U07877,Pelanggan_7877,Surabaya,Pro
U07878,Pelanggan_7878,Medan,Basic
U07879,Pelanggan_7879,Makassar,Premium
U07880,Pelanggan_7880,Medan,Pro
U07881,Pelanggan_7881,Makassar,Pro
U07882,Pelanggan_7882,Bandung,Premium
U07883,Pelanggan_7883,Surabaya,Pro
U07884,Pelanggan_7884,Jakarta,Premium
U07885,Pelanggan_7885,Surabaya,Premium
U07886,Pelanggan_7886,Makassar,Basic
U07887,Pelanggan_7887,Bandung,Pro
U07888,Pelanggan_7888,Medan,Pro
U07889,Pelanggan_7889,Medan,Premium
U07890,Pelanggan_7890,Makassar,Pro
U07891,Pelanggan_7891,Medan,Basic
U07892,Pelanggan_7892,Bandung,Pro
U07893,Pelanggan_7893,Makassar,Basic
U07894,Pelanggan_7894,Makassar,Premium
U07895,Pelanggan_7895,Makassar,Premium
U07896,Pelanggan_7896,Jakarta,Premium
U07897,Pelanggan_7897,Bandung,Basic
U07898,Pelanggan_7898,Jakarta,Premium
U07899,Pelanggan_7899,Medan,Premium
U07900,Pelanggan_7900,Bandung,Basic
U07901,Pelanggan_7901,Jakarta,Premium
U07902,Pelanggan_7902,Jakarta,Basic
U07903,Pelanggan_7903,Medan,Pro
U07904,Pelanggan_7904,Jakarta,Pro
U07905,Pelanggan_7905,Surabaya,Pro
U07906,Pelanggan_7906,Jakarta,Premium
U07907,Pelanggan_7907,Jakarta,Basic
U07908,Pelanggan_7908,Medan,Premium
U07909,Pelanggan_7909,Makassar,Basic
U07910,Pelanggan_7910,Makassar,Pro
U07911,Pelanggan_7911,Makassar,Basic
U07912,Pelanggan_7912,Surabaya,Basic
U07913,Pelanggan_7913,Jakarta,Basic
U07914,Pelanggan_7914,Jakarta,Pro
U07915,Pelanggan_7915,Surabaya,Premium
U07916,Pelanggan_7916,Jakarta,Premium
U07917,Pelanggan_7917,Makassar,Premium
U07918,Pelanggan_7918,Medan,Basic
U07919,Pelanggan_7919,Jakarta,Premium
U07920,Pelanggan_7920,Bandung,Basic
U07921,Pelanggan_7921,Jakarta,Pro
U07922,Pelanggan_7922,Surabaya,Pro
U07923,Pelanggan_7923,Bandung,Premium
U07924,Pelanggan_7924,Surabaya,Basic
U07925,Pelanggan_7925,Surabaya,Basic
U07926,Pelanggan_7926,Surabaya,Premium
U07927,Pelanggan_7927,Medan,Premium
U07928,Pelanggan_7928,Jakarta,Basic
U07929,Pelanggan_7929,Surabaya,Pro
U07930,Pelanggan_7930,Medan,Premium
U07931,Pelanggan_7931,Surabaya,Premium
U07932,Pelanggan_7932,Medan,Premium
U07933,Pelanggan_7933,Jakarta,Basic
U07934,Pelanggan_7934,Makassar,Premium
U07935,Pelanggan_7935,Surabaya,Pro
U07936,Pelanggan_7936,Bandung,Pro
U07937,Pelanggan_7937,Bandung,Premium
U07938,Pelanggan_7938,Medan,Basic
U07939,Pelanggan_7939,Makassar,Premium
U07940,Pelanggan_7940,Bandung,Pro
U07941,Pelanggan_7941,Bandung,Pro
U07942,Pelanggan_7942,Medan,Premium
U07943,Pelanggan_7943,Makassar,Premium
U07944,Pelanggan_7944,Jakarta,Pro
U07945,Pelanggan_7945,Jakarta,Pro
U07946,Pelanggan_7946,Jakarta,Basic
U07947,Pelanggan_7947,Jakarta,Pro
U07948,Pelanggan_7948,Medan,Premium
U07949,Pelanggan_7949,Medan,Basic
U07950,Pelanggan_7950,Surabaya,Premium
U07951,Pelanggan_7951,Jakarta,Pro
U07952,Pelanggan_7952,Jakarta,Pro
U07953,Pelanggan_7953,Surabaya,Pro
U07954,Pelanggan_7954,Bandung,Premium
U07955,Pelanggan_7955,Medan,Basic
U07956,Pelanggan_7956,Makassar,Basic
U07957,Pelanggan_7957,Surabaya,Basic
U07958,Pelanggan_7958,Medan,Basic
U07959,Pelanggan_7959,Medan,Pro
U07960,Pelanggan_7960,Makassar,Premium
U07961,Pelanggan_7961,Bandung,Basic
U07962,Pelanggan_7962,Bandung,Pro
U07963,Pelanggan_7963,Medan,Premium
U07964,Pelanggan_7964,Surabaya,Basic
U07965,Pelanggan_7965,Medan,Pro
U07966,Pelanggan_7966,Makassar,Pro
U07967,Pelanggan_7967,Bandung,Basic
U07968,Pelanggan_7968,Bandung,Premium
U07969,Pelanggan_7969,Jakarta,Pro
U07970,Pelanggan_7970,Jakarta,Basic
U07971,Pelanggan_7971,Makassar,Premium
U07972,Pelanggan_7972,Bandung,Basic
U07973,Pelanggan_7973,Medan,Basic
U07974,Pelanggan_7974,Medan,Basic
U07975,Pelanggan_7975,Makassar,Basic
U07976,Pelanggan_7976,Bandung,Basic
U07977,Pelanggan_7977,Surabaya,Pro
U07978,Pelanggan_7978,Jakarta,Premium
U07979,Pelanggan_7979,Makassar,Premium
U07980,Pelanggan_7980,Surabaya,Basic
U07981,Pelanggan_7981,Jakarta,Pro
U07982,Pelanggan_7982,Makassar,Basic
U07983,Pelanggan_7983,Medan,Premium
U07984,Pelanggan_7984,Makassar,Pro
U07985,Pelanggan_7985,Surabaya,Premium
U07986,Pelanggan_7986,Surabaya,Basic
U07987,Pelanggan_7987,Jakarta,Pro
U07988,Pelanggan_7988,Bandung,Premium
U07989,Pelanggan_7989,Surabaya,Basic
U07990,Pelanggan_7990,Medan,Premium
U07991,Pelanggan_7991,Jakarta,Basic
U07992,Pelanggan_7992,Surabaya,Basic
U07993,Pelanggan_7993,Surabaya,Basic
U07994,Pelanggan_7994,Jakarta,Premium
U07995,Pelanggan_7995,Bandung,Basic
U07996,Pelanggan_7996,Bandung,Pro
U07997,Pelanggan_7997,Bandung,Pro
U07998,Pelanggan_7998,Medan,Premium
U07999,Pelanggan_7999,Bandung,Pro
U08000,Pelanggan_8000,Makassar,Premium
U08001,Pelanggan_8001,Surabaya,Pro
U08002,Pelanggan_8002,Makassar,Pro
U08003,Pelanggan_8003,Jakarta,Premium
U08004,Pelanggan_8004,Medan,Pro
U08005,Pelanggan_8005,Bandung,Basic
U08006,Pelanggan_8006,Bandung,Premium
U08007,Pelanggan_8007,Makassar,Basic
U08008,Pelanggan_8008,Jakarta,Premium
U08009,Pelanggan_8009,Surabaya,Pro
U08010,Pelanggan_8010,Surabaya,Pro
U08011,Pelanggan_8011,Makassar,Basic
U08012,Pelanggan_8012,Medan,Basic
U08013,Pelanggan_8013,Bandung,Premium
U08014,Pelanggan_8014,Bandung,Premium
U08015,Pelanggan_8015,Makassar,Premium
U08016,Pelanggan_8016,Surabaya,Basic
U08017,Pelanggan_8017,Surabaya,Basic
U08018,Pelanggan_8018,Jakarta,Pro
U08019,Pelanggan_8019,Medan,Pro
U08020,Pelanggan_8020,Bandung,Pro
U08021,Pelanggan_8021,Medan,Basic
U08022,Pelanggan_8022,Makassar,Premium
U08023,Pelanggan_8023,Bandung,Pro
U08024,Pelanggan_8024,Bandung,Basic
U08025,Pelanggan_8025,Surabaya,Pro
U08026,Pelanggan_8026,Jakarta,Basic
U08027,Pelanggan_8027,Bandung,Basic
U08028,Pelanggan_8028,Jakarta,Premium
U08029,Pelanggan_8029,Makassar,Premium
U08030,Pelanggan_8030,Surabaya,Pro
U08031,Pelanggan_8031,Surabaya,Basic
U08032,Pelanggan_8032,Makassar,Basic
U08033,Pelanggan_8033,Bandung,Pro
U08034,Pelanggan_8034,Jakarta,Premium
U08035,Pelanggan_8035,Surabaya,Pro
U08036,Pelanggan_8036,Makassar,Basic
U08037,Pelanggan_8037,Jakarta,Premium
U08038,Pelanggan_8038,Makassar,Pro
U08039,Pelanggan_8039,Medan,Premium
U08040,Pelanggan_8040,Jakarta,Premium
U08041,Pelanggan_8041,Jakarta,Basic
U08042,Pelanggan_8042,Jakarta,Basic
U08043,Pelanggan_8043,Surabaya,Basic
U08044,Pelanggan_8044,Medan,Basic
U08045,Pelanggan_8045,Jakarta,Pro
U08046,Pelanggan_8046,Surabaya,Premium
U08047,Pelanggan_8047,Medan,Premium
U08048,Pelanggan_8048,Jakarta,Pro
U08049,Pelanggan_8049,Medan,Pro
U08050,Pelanggan_8050,Bandung,Premium
U08051,Pelanggan_8051,Bandung,Premium
U08052,Pelanggan_8052,Surabaya,Basic
U08053,Pelanggan_8053,Surabaya,Premium
U08054,Pelanggan_8054,Medan,Pro
U08055,Pelanggan_8055,Bandung,Basic
U08056,Pelanggan_8056,Jakarta,Basic
U08057,Pelanggan_8057,Surabaya,Premium
U08058,Pelanggan_8058,Bandung,Premium
U08059,Pelanggan_8059,Bandung,Pro
U08060,Pelanggan_8060,Jakarta,Pro
U08061,Pelanggan_8061,Bandung,Premium
U08062,Pelanggan_8062,Makassar,Premium
U08063,Pelanggan_8063,Jakarta,Pro
U08064,Pelanggan_8064,Surabaya,Pro
U08065,Pelanggan_8065,Bandung,Premium
U08066,Pelanggan_8066,Medan,Basic
U08067,Pelanggan_8067,Makassar,Premium
U08068,Pelanggan_8068,Surabaya,Pro
U08069,Pelanggan_8069,Jakarta,Basic
U08070,Pelanggan_8070,Bandung,Pro
U08071,Pelanggan_8071,Surabaya,Premium
U08072,Pelanggan_8072,Jakarta,Pro
U08073,Pelanggan_8073,Jakarta,Pro
U08074,Pelanggan_8074,Bandung,Basic
U08075,Pelanggan_8075,Medan,Premium
U08076,Pelanggan_8076,Jakarta,Pro
U08077,Pelanggan_8077,Bandung,Basic
U08078,Pelanggan_8078,Bandung,Pro
U08079,Pelanggan_8079,Surabaya,Pro
U08080,Pelanggan_8080,Bandung,Pro
U08081,Pelanggan_8081,Medan,Basic
U08082,Pelanggan_8082,Surabaya,Premium
U08083,Pelanggan_8083,Bandung,Pro
U08084,Pelanggan_8084,Surabaya,Premium
U08085,Pelanggan_8085,Bandung,Premium
U08086,Pelanggan_8086,Jakarta,Basic
U08087,Pelanggan_8087,Jakarta,Pro
U08088,Pelanggan_8088,Surabaya,Basic
U08089,Pelanggan_8089,Bandung,Pro
U08090,Pelanggan_8090,Surabaya,Premium
U08091,Pelanggan_8091,Jakarta,Pro
U08092,Pelanggan_8092,Medan,Premium
U08093,Pelanggan_8093,Surabaya,Pro
U08094,Pelanggan_8094,Surabaya,Premium
U08095,Pelanggan_8095,Bandung,Basic
U08096,Pelanggan_8096,Bandung,Pro
U08097,Pelanggan_8097,Medan,Basic
U08098,Pelanggan_8098,Medan,Pro
U08099,Pelanggan_8099,Jakarta,Premium
U08100,Pelanggan_8100,Bandung,Basic
U08101,Pelanggan_8101,Makassar,Premium
U08102,Pelanggan_8102,Bandung,Basic
U08103,Pelanggan_8103,Jakarta,Pro
U08104,Pelanggan_8104,Makassar,Premium
U08105,Pelanggan_8105,Medan,Premium
U08106,Pelanggan_8106,Surabaya,Pro
U08107,Pelanggan_8107,Makassar,Pro
U08108,Pelanggan_8108,Makassar,Basic
U08109,Pelanggan_8109,Makassar,Premium
U08110,Pelanggan_8110,Makassar,Basic
U08111,Pelanggan_8111,Makassar,Pro
U08112,Pelanggan_8112,Makassar,Premium
U08113,Pelanggan_8113,Makassar,Basic
U08114,Pelanggan_8114,Surabaya,Premium
U08115,Pelanggan_8115,Makassar,Basic
U08116,Pelanggan_8116,Medan,Pro
U08117,Pelanggan_8117,Makassar,Pro
U08118,Pelanggan_8118,Bandung,Pro
U08119,Pelanggan_8119,Bandung,Basic
U08120,Pelanggan_8120,Bandung,Premium
U08121,Pelanggan_8121,Bandung,Pro
U08122,Pelanggan_8122,Surabaya,Pro
U08123,Pelanggan_8123,Surabaya,Basic
U08124,Pelanggan_8124,Bandung,Basic
U08125,Pelanggan_8125,Bandung,Premium
U08126,Pelanggan_8126,Jakarta,Pro
U08127,Pelanggan_8127,Jakarta,Premium
U08128,Pelanggan_8128,Medan,Premium
U08129,Pelanggan_8129,Makassar,Pro
U08130,Pelanggan_8130,Surabaya,Pro
U08131,Pelanggan_8131,Surabaya,Premium
U08132,Pelanggan_8132,Makassar,Basic
U08133,Pelanggan_8133,Bandung,Pro
U08134,Pelanggan_8134,Surabaya,Basic
U08135,Pelanggan_8135,Medan,Premium
U08136,Pelanggan_8136,Medan,Basic
U08137,Pelanggan_8137,Surabaya,Basic
U08138,Pelanggan_8138,Jakarta,Premium
U08139,Pelanggan_8139,Medan,Basic
U08140,Pelanggan_8140,Medan,Pro
U08141,Pelanggan_8141,Bandung,Pro
U08142,Pelanggan_8142,Medan,Premium
U08143,Pelanggan_8143,Jakarta,Basic
U08144,Pelanggan_8144,Jakarta,Basic
U08145,Pelanggan_8145,Surabaya,Premium
U08146,Pelanggan_8146,Surabaya,Basic
U08147,Pelanggan_8147,Surabaya,Premium
U08148,Pelanggan_8148,Medan,Premium
U08149,Pelanggan_8149,Bandung,Premium
U08150,Pelanggan_8150,Jakarta,Premium
U08151,Pelanggan_8151,Makassar,Premium
U08152,Pelanggan_8152,Medan,Premium
U08153,Pelanggan_8153,Makassar,Premium
U08154,Pelanggan_8154,Jakarta,Premium
U08155,Pelanggan_8155,Jakarta,Basic
U08156,Pelanggan_8156,Medan,Premium
U08157,Pelanggan_8157,Makassar,Premium
U08158,Pelanggan_8158,Bandung,Premium
U08159,Pelanggan_8159,Jakarta,Pro
U08160,Pelanggan_8160,Jakarta,Basic
U08161,Pelanggan_8161,Surabaya,Basic
U08162,Pelanggan_8162,Bandung,Premium
U08163,Pelanggan_8163,Medan,Basic
U08164,Pelanggan_8164,Bandung,Basic
U08165,Pelanggan_8165,Jakarta,Pro
U08166,Pelanggan_8166,Medan,Basic
U08167,Pelanggan_8167,Surabaya,Basic
U08168,Pelanggan_8168,Surabaya,Basic
U08169,Pelanggan_8169,Medan,Pro
U08170,Pelanggan_8170,Jakarta,Pro
U08171,Pelanggan_8171,Medan,Premium
U08172,Pelanggan_8172,Medan,Basic
U08173,Pelanggan_8173,Bandung,Premium
U08174,Pelanggan_8174,Makassar,Premium
U08175,Pelanggan_8175,Surabaya,Pro
U08176,Pelanggan_8176,Makassar,Premium
U08177,Pelanggan_8177,Jakarta,Premium
U08178,Pelanggan_8178,Medan,Basic
U08179,Pelanggan_8179,Medan,Premium
U08180,Pelanggan_8180,Makassar,Premium
U08181,Pelanggan_8181,Jakarta,Premium
U08182,Pelanggan_8182,Bandung,Premium
U08183,Pelanggan_8183,Surabaya,Premium
U08184,Pelanggan_8184,Jakarta,Premium
U08185,Pelanggan_8185,Makassar,Premium
U08186,Pelanggan_8186,Jakarta,Premium
U08187,Pelanggan_8187,Jakarta,Basic
U08188,Pelanggan_8188,Medan,Premium
U08189,Pelanggan_8189,Medan,Basic
U08190,Pelanggan_8190,Jakarta,Premium
U08191,Pelanggan_8191,Bandung,Pro
U08192,Pelanggan_8192,Surabaya,Premium
U08193,Pelanggan_8193,Jakarta,Premium
U08194,Pelanggan_8194,Surabaya,Basic
U08195,Pelanggan_8195,Surabaya,Premium
U08196,Pelanggan_8196,Makassar,Basic
U08197,Pelanggan_8197,Medan,Basic
U08198,Pelanggan_8198,Medan,Basic
U08199,Pelanggan_8199,Jakarta,Pro
U08200,Pelanggan_8200,Surabaya,Premium
U08201,Pelanggan_8201,Makassar,Pro
U08202,Pelanggan_8202,Jakarta,Premium
U08203,Pelanggan_8203,Makassar,Pro
U08204,Pelanggan_8204,Medan,Premium
U08205,Pelanggan_8205,Makassar,Pro
U08206,Pelanggan_8206,Makassar,Basic
U08207,Pelanggan_8207,Jakarta,Premium
U08208,Pelanggan_8208,Jakarta,Premium
U08209,Pelanggan_8209,Makassar,Premium
U08210,Pelanggan_8210,Medan,Premium
U08211,Pelanggan_8211,Jakarta,Pro
U08212,Pelanggan_8212,Medan,Basic
U08213,Pelanggan_8213,Jakarta,Basic
U08214,Pelanggan_8214,Jakarta,Premium
U08215,Pelanggan_8215,Makassar,Premium
U08216,Pelanggan_8216,Jakarta,Pro
U08217,Pelanggan_8217,Makassar,Pro
U08218,Pelanggan_8218,Makassar,Basic
U08219,Pelanggan_8219,Medan,Premium
U08220,Pelanggan_8220,Jakarta,Premium
U08221,Pelanggan_8221,Bandung,Basic
U08222,Pelanggan_8222,Bandung,Basic
U08223,Pelanggan_8223,Jakarta,Pro
U08224,Pelanggan_8224,Medan,Basic
U08225,Pelanggan_8225,Jakarta,Pro
U08226,Pelanggan_8226,Medan,Basic
U08227,Pelanggan_8227,Bandung,Premium
U08228,Pelanggan_8228,Bandung,Pro
U08229,Pelanggan_8229,Makassar,Premium
U08230,Pelanggan_8230,Jakarta,Basic
U08231,Pelanggan_8231,Medan,Premium
U08232,Pelanggan_8232,Bandung,Basic
U08233,Pelanggan_8233,Bandung,Premium
U08234,Pelanggan_8234,Surabaya,Pro
U08235,Pelanggan_8235,Medan,Basic
U08236,Pelanggan_8236,Surabaya,Premium
U08237,Pelanggan_8237,Bandung,Basic
U08238,Pelanggan_8238,Surabaya,Premium
U08239,Pelanggan_8239,Makassar,Pro
U08240,Pelanggan_8240,Surabaya,Pro
U08241,Pelanggan_8241,Medan,Premium
U08242,Pelanggan_8242,Bandung,Pro
U08243,Pelanggan_8243,Medan,Pro
U08244,Pelanggan_8244,Surabaya,Pro
U08245,Pelanggan_8245,Bandung,Basic
U08246,Pelanggan_8246,Bandung,Pro
U08247,Pelanggan_8247,Makassar,Premium
U08248,Pelanggan_8248,Jakarta,Premium
U08249,Pelanggan_8249,Bandung,Basic
U08250,Pelanggan_8250,Jakarta,Pro
U08251,Pelanggan_8251,Jakarta,Basic
U08252,Pelanggan_8252,Makassar,Premium
U08253,Pelanggan_8253,Makassar,Basic
U08254,Pelanggan_8254,Jakarta,Premium
U08255,Pelanggan_8255,Surabaya,Pro
U08256,Pelanggan_8256,Jakarta,Pro
U08257,Pelanggan_8257,Makassar,Premium
